time,trade_volume,volume_weight_avg_price,open,close,highest_in_interval,lowest_in_interval,transactions
1729692900000,54108,96.5085,96.535,96.525,96.6,96.42,553
1729692960000,48457,96.5414,96.51,96.5383,96.6,96.47,625
1729693020000,44374,96.5196,96.53,96.56,96.5898,96.41,512
1729693080000,39900,96.6011,96.56,96.655,96.655,96.55,567
1729693140000,49915,96.6109,96.63,96.665,96.72,96.5,671
1729693200000,167928,96.5918,96.665,96.77,96.88,96.56,971
1729693260000,54435,96.7975,96.85,96.8204,96.88,96.71,580
1729693320000,38923,96.795,96.829,96.7677,96.86,96.755,418
1729693380000,36326,96.7377,96.76,96.782,96.79,96.7,391
1729693440000,62312,96.8542,96.79,96.83,96.8937,96.79,628
1729693500000,69901,96.5974,96.83,96.59,96.85,96.391,756
1729693560000,23667,96.5657,96.57,96.59,96.61,96.5135,333
1729693620000,78329,96.381,96.59,96.3,96.59,96.165,877
1729693680000,38094,96.3775,96.28,96.47,96.5,96.22,490
1729693740000,46601,96.6494,96.48,96.54,96.78,96.48,683
1729693800000,47534,96.4104,96.54,96.38,96.58,96.2805,715
1729693860000,28673,96.3582,96.38,96.33,96.39,96.305,446
1729693920000,27176,96.3064,96.34,96.2825,96.365,96.24,408
1729693980000,63334,96.1143,96.25,96.08,96.25,96.05,664
1729694040000,52556,96.0429,96.083576,96.035,96.09,96,677
1729694100000,47878,95.9636,96.035,95.92,96.05,95.91,609
1729694160000,76156,95.7826,95.93,95.6783,95.95,95.67,834
1729694220000,66352,95.7581,95.68,95.95,95.96,95.6401,746
1729694280000,66313,95.963,95.93,95.98,96.08,95.85,660
1729694340000,34716,96.0212,95.97,96.02,96.0857,95.97,432
1729694400000,70689,95.919,96.02,95.9059,96.03,95.83,794
1729694460000,30040,95.938,95.9,95.97,95.97,95.875,546
1729694520000,47439,96.0625,95.97,96.095,96.2,95.94,878
1729694580000,58801,96.1503,96.095,96.15,96.21,96.08,880
1729694640000,52863,96.0512,96.15,95.975,96.18,95.9202,929
1729694700000,25407,95.9923,95.9817,96,96.0499,95.92,601
1729694760000,42132,95.9874,96,96.01,96.0388,95.95,533
1729694820000,28131,96.0448,96,96.0688,96.15,95.96,560
1729694880000,31778,96.129,96.088,96.09,96.2142,96.07,520
1729694940000,34188,96.0537,96.11,96,96.17,95.99,535
1729695000000,40220,95.992,96,95.9775,96.02,95.935,645
1729695060000,38609,95.9678,95.985,95.98,96.01,95.9006,711
1729695120000,35327,95.9775,95.9999,95.95,96.01,95.9301,584
1729695180000,50525,95.8572,95.95,95.93,95.97,95.73,924
1729695240000,20705,95.9464,95.92,95.99,95.99,95.8907,569
1729695300000,31297,96.0126,95.995,96.06,96.09,95.99,561
1729695360000,39568,96.1444,96.05,96.15,96.23,96.03,653
1729695420000,29393,96.214,96.17,96.26,96.29,96.1468,545
1729695480000,31910,96.3604,96.28,96.41,96.42,96.28,652
1729695540000,30638,96.4053,96.39,96.435,96.46,96.38,574
1729695600000,50819,96.5532,96.44,96.6,96.6799,96.425,690
1729695660000,44504,96.6946,96.6201,96.695,96.75,96.6201,635
1729695720000,36357,96.6305,96.675,96.59,96.725,96.51,553
1729695780000,109206,96.61,96.59,96.575,96.68,96.55,677
1729695840000,15645,96.6054,96.5899,96.6285,96.665,96.55,479
1729695900000,40387,96.6579,96.6,96.73,96.74,96.595,624
1729695960000,23449,96.7233,96.73,96.74,96.746,96.7,535
1729696020000,46590,96.76,96.735,96.74,96.79,96.715,650
1729696080000,19689,96.7758,96.75,96.776,96.8,96.75,565
1729696140000,31971,96.765,96.8,96.73,96.82,96.71,525
1729696200000,24097,96.7192,96.72,96.725,96.7508,96.69,528
1729696260000,23226,96.7161,96.7142,96.725,96.745,96.695,455
1729696320000,42694,96.6166,96.7,96.51,96.72,96.49,689
1729696380000,35909,96.4794,96.5194,96.34,96.6,96.33,663
1729696440000,59477,96.4572,96.3475,96.47,96.505,96.32,688
1729696500000,30819,96.4328,96.47,96.46,96.48,96.38,565
1729696560000,14382,96.4534,96.445,96.488,96.488,96.415,363
1729696620000,14360,96.4851,96.49,96.37,96.56,96.37,397
1729696680000,19719,96.4298,96.365,96.435,96.49,96.365,459
1729696740000,18580,96.4684,96.43,96.44,96.5,96.42,460
1729696800000,14040,96.473,96.44,96.5,96.51,96.43,373
1729696860000,22796,96.4921,96.51,96.46,96.525,96.46,560
