time,trade_volume,volume_weight_avg_price,open,close,highest_in_interval,lowest_in_interval,transactions
1729706460000,10305,181.107,181.09,181.14,181.18,181.05,238
1729706520000,5541,181.0975,181.13,181.05,181.136,181.05,153
1729706580000,7669,181.0651,181.075,181.1,181.1,181.04,193
1729706640000,11234,180.9523,181.075,180.81,181.075,180.81,278
1729706700000,7797,180.868,180.8,180.86,180.95,180.8,238
1729706760000,8091,180.9444,180.855,181.02,181.1299,180.85,191
1729706820000,6353,181.0713,181.06,181.05,181.1148,181.05,146
1729706880000,2976,181.0331,181.0604,181.03,181.0604,181.02,131
1729706940000,12372,180.9701,181,181,181.1,180.87,293
1729707000000,11949,180.952,180.985,180.97,180.985,180.8821,177
1729707060000,4891,180.9443,180.97,180.92,180.97,180.915,145
1729707120000,4277,180.9217,180.93,180.9002,180.97,180.89,104
1729707180000,8966,180.8631,180.86,180.85,180.89,180.835,176
1729707240000,140783,180.9626,180.85,180.9371,180.95,180.8409,180
1729707300000,8413,180.9736,180.965,180.9728,181.02,180.955,214
1729707360000,5447,180.9439,180.96,180.945,180.96,180.93,151
1729707420000,9602,180.8888,180.96,180.84,180.99,180.84,183
1729707480000,12628,180.8215,180.845,180.79,180.845,180.79,211
1729707540000,34276,180.7366,180.775,180.57,180.85,180.56,398
1729707600000,32209,180.6169,180.5314,180.54,180.67,180.52,366
1729707660000,9818,180.5631,180.55,180.5101,180.6,180.5101,203
1729707720000,12064,180.5241,180.548,180.5,180.56,180.46,234
1729707780000,9576,180.5769,180.53,180.58,180.62,180.51,215
1729707840000,14709,180.627,180.58,180.755,180.755,180.58,262
1729707900000,18014,180.8596,180.73,181.1,181.1,180.72,413
1729707960000,16054,181.066,181.14,181.045,181.15,181.03,282
1729708020000,7156,181.1122,181.065,181.17,181.2,181.0517,162
1729708080000,84396,181.056,181.19,180.98,181.271,180.98,325
1729708140000,9596,180.8384,180.97,180.75,180.97,180.72,216
1729708200000,10350,180.7412,180.75,180.615,180.81,180.54,228
1729708260000,11180,180.6576,180.6,180.74,180.76,180.5468,260
1729708320000,3745,180.7952,180.76,180.82,180.82,180.76,104
1729708380000,17073,180.8728,180.812,180.87,180.93,180.8,292
1729708440000,8565,180.7724,180.85,180.65,180.8788,180.65,207
1729708500000,9569,180.7797,180.64,180.865,180.9,180.64,208
1729708560000,4077,180.8722,180.9,180.845,180.9,180.81,113
1729708620000,7890,180.8893,180.82,180.9275,180.95,180.82,170
1729708680000,7658,180.9322,180.945,180.88,180.99,180.88,197
1729708740000,28993,181.0111,180.89,181.135,181.1499,180.88,445
1729708800000,9763,181.1627,181.11,181.22,181.26,181.11,232
1729708860000,8383,181.2445,181.2579,181.215,181.288,181.21,166
1729708920000,8847,181.1907,181.215,181.1461,181.23,181.1401,180
1729708980000,9796,181.1252,181.14,181.065,181.1798,181.06,170
1729709040000,7500,181.078,181.07,181.046772,181.1694,181.02,179
1729709100000,30132,181.0895,181.035,181.1428,181.18,181.01,372
1729709160000,20398,181.1618,181.145,181.14,181.25,181.07,215
1729709220000,10432,181.1548,181.17,181.15,181.21,181.085,200
1729709280000,9545,181.0995,181.15,181,181.1545,181,221
1729709340000,6688,181.0157,181,181.01,181.04,180.9759,167
1729709400000,16513,181.0535,181.04,181.05,181.1,180.97,183
1729709460000,14374,181.0855,181.07,181.09,181.125,181.06,215
1729709520000,7422,181.0888,181.1,181.1,181.1038,181.07,106
1729709580000,12454,181.112,181.09,181.11,181.15,181.08,218
1729709640000,11162,181.1055,181.11,181.105,181.14,181.08,206
1729709700000,15945,181.1836,181.105,181.245,181.26,181.105,233
1729709760000,19037,181.2485,181.245,181.3,181.3,181.22,274
1729709820000,5445,181.3122,181.32,181.325,181.34,181.28,157
1729709880000,21592,181.4037,181.344,181.4,181.505,181.32,375
1729709940000,5639,181.4345,181.4265,181.41,181.475,181.4,168
1729710000000,9921,181.4214,181.41,181.41,181.46,181.4,183
1729710060000,13232,181.49,181.42,181.55,181.55,181.42,252
1729710120000,5005,181.5085,181.5203,181.52,181.55,181.51,121
1729710180000,11914,181.5015,181.54,181.525,181.56,181.435,274
1729710240000,10328,181.4894,181.525,181.44,181.5499,181.43,202
1729710300000,7200,181.41,181.44,181.29,181.48,181.265,163
1729710360000,7637,181.314,181.285,181.33,181.345,181.27,188
1729710420000,8575,181.3601,181.36,181.365,181.38,181.32,241
1729710480000,14259,181.4368,181.37,181.435,181.5,181.365,310
1729710540000,12252,181.4666,181.42,181.42,181.51,181.39,253
1729710600000,6930,181.4534,181.44,181.415,181.5,181.415,203
1729710660000,6112,181.3442,181.4,181.25,181.42,181.25,211
1729710720000,7102,181.2482,181.25,181.285,181.3,181.1779,210
1729710780000,18084,181.3135,181.29,181.28,181.37,181.27,328
1729710840000,7118,181.2599,181.28,181.255,181.32,181.16,211
1729710900000,5957,181.2555,181.26,181.2607,181.2999,181.22,178
